order_id,hub_id,hub_strategy,traffic_condition,scenario,time,distance,cost,co2,modes_used
75,1,centralized,Peak,Central Full Multimodal,6.6193,1.3239,3971.57,0.1589,road
76,2,nearest,Off-Peak,Road Only,1.0157,0.5078,1523.5,0.0609,road
76,2,nearest,Off-Peak,Road + Metro,1.0157,0.5078,1523.5,0.0609,road
76,2,nearest,Off-Peak,Road + Waterbus,1.0157,0.5078,1523.5,0.0609,road
76,2,nearest,Off-Peak,Full Multimodal,1.0157,0.5078,1523.5,0.0609,road
76,2,nearest,Peak,Road Only,2.5392,0.5078,1523.5,0.0609,road
76,2,nearest,Peak,Road + Metro,2.5392,0.5078,1523.5,0.0609,road
76,2,nearest,Peak,Road + Waterbus,2.5392,0.5078,1523.5,0.0609,road
76,2,nearest,Peak,Full Multimodal,2.5392,0.5078,1523.5,0.0609,road
76,1,centralized,Off-Peak,Central Road Only,2.4617,1.2308,3692.48,0.1477,road
76,1,centralized,Off-Peak,Central Road + Metro,2.4617,1.2308,3692.48,0.1477,road
76,1,centralized,Off-Peak,Central Road + Waterbus,2.4617,1.2308,3692.48,0.1477,road
76,1,centralized,Off-Peak,Central Full Multimodal,2.4617,1.2308,3692.48,0.1477,road
76,1,centralized,Peak,Central Road Only,6.1541,1.2308,3692.48,0.1477,road
76,1,centralized,Peak,Central Road + Metro,6.1541,1.2308,3692.48,0.1477,road
76,1,centralized,Peak,Central Road + Waterbus,6.1541,1.2308,3692.48,0.1477,road
76,1,centralized,Peak,Central Full Multimodal,6.1541,1.2308,3692.48,0.1477,road
77,1,nearest,Off-Peak,Road Only,1.9641,0.982,2946.12,0.1178,road
77,1,nearest,Off-Peak,Road + Metro,1.9641,0.982,2946.12,0.1178,road
77,1,nearest,Off-Peak,Road + Waterbus,1.9641,0.982,2946.12,0.1178,road
77,1,nearest,Off-Peak,Full Multimodal,1.9641,0.982,2946.12,0.1178,road
77,1,nearest,Peak,Road Only,4.9102,0.982,2946.12,0.1178,road
77,1,nearest,Peak,Road + Metro,4.9102,0.982,2946.12,0.1178,road
77,1,nearest,Peak,Road + Waterbus,4.9102,0.982,2946.12,0.1178,road
77,1,nearest,Peak,Full Multimodal,4.9102,0.982,2946.12,0.1178,road
77,1,centralized,Off-Peak,Central Road Only,1.9641,0.982,2946.12,0.1178,road
77,1,centralized,Off-Peak,Central Road + Metro,1.9641,0.982,2946.12,0.1178,road
77,1,centralized,Off-Peak,Central Road + Waterbus,1.9641,0.982,2946.12,0.1178,road
77,1,centralized,Off-Peak,Central Full Multimodal,1.9641,0.982,2946.12,0.1178,road
77,1,centralized,Peak,Central Road Only,4.9102,0.982,2946.12,0.1178,road
77,1,centralized,Peak,Central Road + Metro,4.9102,0.982,2946.12,0.1178,road
77,1,centralized,Peak,Central Road + Waterbus,4.9102,0.982,2946.12,0.1178,road
77,1,centralized,Peak,Central Full Multimodal,4.9102,0.982,2946.12,0.1178,road
78,1,nearest,Off-Peak,Road Only,0.8235,0.4118,1235.26,0.0494,road
78,1,nearest,Off-Peak,Road + Metro,0.8235,0.4118,1235.26,0.0494,road
78,1,nearest,Off-Peak,Road + Waterbus,0.8235,0.4118,1235.26,0.0494,road
78,1,nearest,Off-Peak,Full Multimodal,0.8235,0.4118,1235.26,0.0494,road
78,1,nearest,Peak,Road Only,2.0588,0.4118,1235.26,0.0494,road
78,1,nearest,Peak,Road + Metro,2.0588,0.4118,1235.26,0.0494,road
78,1,nearest,Peak,Road + Waterbus,2.0588,0.4118,1235.26,0.0494,road
78,1,nearest,Peak,Full Multimodal,2.0588,0.4118,1235.26,0.0494,road
78,1,centralized,Off-Peak,Central Road Only,0.8235,0.4118,1235.26,0.0494,road
78,1,centralized,Off-Peak,Central Road + Metro,0.8235,0.4118,1235.26,0.0494,road
78,1,centralized,Off-Peak,Central Road + Waterbus,0.8235,0.4118,1235.26,0.0494,road
78,1,centralized,Off-Peak,Central Full Multimodal,0.8235,0.4118,1235.26,0.0494,road
78,1,centralized,Peak,Central Road Only,2.0588,0.4118,1235.26,0.0494,road
78,1,centralized,Peak,Central Road + Metro,2.0588,0.4118,1235.26,0.0494,road
78,1,centralized,Peak,Central Road + Waterbus,2.0588,0.4118,1235.26,0.0494,road
78,1,centralized,Peak,Central Full Multimodal,2.0588,0.4118,1235.26,0.0494,road
79,2,nearest,Off-Peak,Road Only,1.1771,0.5885,1765.59,0.0706,road
79,2,nearest,Off-Peak,Road + Metro,1.1771,0.5885,1765.59,0.0706,road
79,2,nearest,Off-Peak,Road + Waterbus,1.1771,0.5885,1765.59,0.0706,road
79,2,nearest,Off-Peak,Full Multimodal,1.1771,0.5885,1765.59,0.0706,road
79,2,nearest,Peak,Road Only,2.9426,0.5885,1765.59,0.0706,road
79,2,nearest,Peak,Road + Metro,2.9426,0.5885,1765.59,0.0706,road
79,2,nearest,Peak,Road + Waterbus,2.9426,0.5885,1765.59,0.0706,road
79,2,nearest,Peak,Full Multimodal,2.9426,0.5885,1765.59,0.0706,road
79,1,centralized,Off-Peak,Central Road Only,1.4602,0.7301,2190.25,0.0876,road
79,1,centralized,Off-Peak,Central Road + Metro,1.4602,0.7301,2190.25,0.0876,road
79,1,centralized,Off-Peak,Central Road + Waterbus,1.4602,0.7301,2190.25,0.0876,road
79,1,centralized,Off-Peak,Central Full Multimodal,1.4602,0.7301,2190.25,0.0876,road
79,1,centralized,Peak,Central Road Only,3.6504,0.7301,2190.25,0.0876,road
79,1,centralized,Peak,Central Road + Metro,3.6504,0.7301,2190.25,0.0876,road
79,1,centralized,Peak,Central Road + Waterbus,3.6504,0.7301,2190.25,0.0876,road
79,1,centralized,Peak,Central Full Multimodal,3.6504,0.7301,2190.25,0.0876,road
80,1,nearest,Off-Peak,Road Only,2.0406,1.0203,3060.9,0.1224,road
80,1,nearest,Off-Peak,Road + Metro,2.0406,1.0203,3060.9,0.1224,road
80,1,nearest,Off-Peak,Road + Waterbus,2.0406,1.0203,3060.9,0.1224,road
80,1,nearest,Off-Peak,Full Multimodal,2.0406,1.0203,3060.9,0.1224,road
80,1,nearest,Peak,Road Only,5.1015,1.0203,3060.9,0.1224,road
80,1,nearest,Peak,Road + Metro,5.1015,1.0203,3060.9,0.1224,road
80,1,nearest,Peak,Road + Waterbus,5.1015,1.0203,3060.9,0.1224,road
80,1,nearest,Peak,Full Multimodal,5.1015,1.0203,3060.9,0.1224,road
80,1,centralized,Off-Peak,Central Road Only,2.0406,1.0203,3060.9,0.1224,road
80,1,centralized,Off-Peak,Central Road + Metro,2.0406,1.0203,3060.9,0.1224,road
80,1,centralized,Off-Peak,Central Road + Waterbus,2.0406,1.0203,3060.9,0.1224,road
80,1,centralized,Off-Peak,Central Full Multimodal,2.0406,1.0203,3060.9,0.1224,road
80,1,centralized,Peak,Central Road Only,5.1015,1.0203,3060.9,0.1224,road
80,1,centralized,Peak,Central Road + Metro,5.1015,1.0203,3060.9,0.1224,road
80,1,centralized,Peak,Central Road + Waterbus,5.1015,1.0203,3060.9,0.1224,road
80,1,centralized,Peak,Central Full Multimodal,5.1015,1.0203,3060.9,0.1224,road
81,2,nearest,Off-Peak,Road Only,1.4277,0.7139,2141.58,0.0857,road
81,2,nearest,Off-Peak,Road + Metro,1.4277,0.7139,2141.58,0.0857,road
81,2,nearest,Off-Peak,Road + Waterbus,1.4277,0.7139,2141.58,0.0857,road
81,2,nearest,Off-Peak,Full Multimodal,1.4277,0.7139,2141.58,0.0857,road
81,2,nearest,Peak,Road Only,3.5693,0.7139,2141.58,0.0857,road
81,2,nearest,Peak,Road + Metro,3.5693,0.7139,2141.58,0.0857,road
81,2,nearest,Peak,Road + Waterbus,3.5693,0.7139,2141.58,0.0857,road
81,2,nearest,Peak,Full Multimodal,3.5693,0.7139,2141.58,0.0857,road
81,1,centralized,Off-Peak,Central Road Only,1.439,0.7195,2158.46,0.0863,road
81,1,centralized,Off-Peak,Central Road + Metro,1.439,0.7195,2158.46,0.0863,road
81,1,centralized,Off-Peak,Central Road + Waterbus,1.439,0.7195,2158.46,0.0863,road
81,1,centralized,Off-Peak,Central Full Multimodal,1.439,0.7195,2158.46,0.0863,road
81,1,centralized,Peak,Central Road Only,3.5974,0.7195,2158.46,0.0863,road
81,1,centralized,Peak,Central Road + Metro,3.5974,0.7195,2158.46,0.0863,road
81,1,centralized,Peak,Central Road + Waterbus,3.5974,0.7195,2158.46,0.0863,road
81,1,centralized,Peak,Central Full Multimodal,3.5974,0.7195,2158.46,0.0863,road
82,2,nearest,Off-Peak,Road Only,0.8633,0.4317,1295.02,0.0518,road
82,2,nearest,Off-Peak,Road + Metro,0.8633,0.4317,1295.02,0.0518,road
82,2,nearest,Off-Peak,Road + Waterbus,0.8633,0.4317,1295.02,0.0518,road
82,2,nearest,Off-Peak,Full Multimodal,0.8633,0.4317,1295.02,0.0518,road
82,2,nearest,Peak,Road Only,2.1584,0.4317,1295.02,0.0518,road
82,2,nearest,Peak,Road + Metro,2.1584,0.4317,1295.02,0.0518,road
82,2,nearest,Peak,Road + Waterbus,2.1584,0.4317,1295.02,0.0518,road
82,2,nearest,Peak,Full Multimodal,2.1584,0.4317,1295.02,0.0518,road
82,1,centralized,Off-Peak,Central Road Only,2.5479,1.2739,3821.81,0.1529,road
82,1,centralized,Off-Peak,Central Road + Metro,2.5479,1.2739,3821.81,0.1529,road
82,1,centralized,Off-Peak,Central Road + Waterbus,2.5479,1.2739,3821.81,0.1529,road
82,1,centralized,Off-Peak,Central Full Multimodal,2.5479,1.2739,3821.81,0.1529,road
82,1,centralized,Peak,Central Road Only,6.3697,1.2739,3821.81,0.1529,road
82,1,centralized,Peak,Central Road + Metro,6.3697,1.2739,3821.81,0.1529,road
82,1,centralized,Peak,Central Road + Waterbus,6.3697,1.2739,3821.81,0.1529,road
82,1,centralized,Peak,Central Full Multimodal,6.3697,1.2739,3821.81,0.1529,road
83,2,nearest,Off-Peak,Road Only,2.6076,1.3038,3911.33,0.1565,road
83,2,nearest,Off-Peak,Road + Metro,2.6076,1.3038,3911.33,0.1565,road
83,2,nearest,Off-Peak,Road + Waterbus,2.6076,1.3038,3911.33,0.1565,road
83,2,nearest,Off-Peak,Full Multimodal,2.6076,1.3038,3911.33,0.1565,road
83,2,nearest,Peak,Road Only,6.5189,1.3038,3911.33,0.1565,road
83,2,nearest,Peak,Road + Metro,6.5189,1.3038,3911.33,0.1565,road
83,2,nearest,Peak,Road + Waterbus,6.5189,1.3038,3911.33,0.1565,road
83,2,nearest,Peak,Full Multimodal,6.5189,1.3038,3911.33,0.1565,road
83,1,centralized,Off-Peak,Central Road Only,4.0535,2.0268,6080.31,0.2432,road
83,1,centralized,Off-Peak,Central Road + Metro,4.0535,2.0268,6080.31,0.2432,road
83,1,centralized,Off-Peak,Central Road + Waterbus,4.0535,2.0268,6080.31,0.2432,road
83,1,centralized,Off-Peak,Central Full Multimodal,4.0535,2.0268,6080.31,0.2432,road
83,1,centralized,Peak,Central Road Only,10.1338,2.0268,6080.31,0.2432,road
83,1,centralized,Peak,Central Road + Metro,10.1338,2.0268,6080.31,0.2432,road
83,1,centralized,Peak,Central Road + Waterbus,10.1338,2.0268,6080.31,0.2432,road
83,1,centralized,Peak,Central Full Multimodal,10.1338,2.0268,6080.31,0.2432,road
84,2,nearest,Off-Peak,Road Only,1.7782,0.8891,2667.27,0.1067,road
84,2,nearest,Off-Peak,Road + Metro,1.7782,0.8891,2667.27,0.1067,road
84,2,nearest,Off-Peak,Road + Waterbus,1.7782,0.8891,2667.27,0.1067,road
84,2,nearest,Off-Peak,Full Multimodal,1.7782,0.8891,2667.27,0.1067,road
84,2,nearest,Peak,Road Only,4.4454,0.8891,2667.27,0.1067,road
84,2,nearest,Peak,Road + Metro,4.4454,0.8891,2667.27,0.1067,road
84,2,nearest,Peak,Road + Waterbus,4.4454,0.8891,2667.27,0.1067,road
84,2,nearest,Peak,Full Multimodal,4.4454,0.8891,2667.27,0.1067,road
84,1,centralized,Off-Peak,Central Road Only,2.0803,1.0401,3120.39,0.1248,road
84,1,centralized,Off-Peak,Central Road + Metro,2.0803,1.0401,3120.39,0.1248,road
84,1,centralized,Off-Peak,Central Road + Waterbus,2.0803,1.0401,3120.39,0.1248,road
84,1,centralized,Off-Peak,Central Full Multimodal,2.0803,1.0401,3120.39,0.1248,road
84,1,centralized,Peak,Central Road Only,5.2006,1.0401,3120.39,0.1248,road
84,1,centralized,Peak,Central Road + Metro,5.2006,1.0401,3120.39,0.1248,road
84,1,centralized,Peak,Central Road + Waterbus,5.2006,1.0401,3120.39,0.1248,road
84,1,centralized,Peak,Central Full Multimodal,5.2006,1.0401,3120.39,0.1248,road
85,1,nearest,Off-Peak,Road Only,1.386,0.693,2078.93,0.0832,road
85,1,nearest,Off-Peak,Road + Metro,1.386,0.693,2078.93,0.0832,road
85,1,nearest,Off-Peak,Road + Waterbus,1.386,0.693,2078.93,0.0832,road
85,1,nearest,Off-Peak,Full Multimodal,1.386,0.693,2078.93,0.0832,road
85,1,nearest,Peak,Road Only,3.4649,0.693,2078.93,0.0832,road
85,1,nearest,Peak,Road + Metro,3.4649,0.693,2078.93,0.0832,road
85,1,nearest,Peak,Road + Waterbus,3.4649,0.693,2078.93,0.0832,road
85,1,nearest,Peak,Full Multimodal,3.4649,0.693,2078.93,0.0832,road
85,1,centralized,Off-Peak,Central Road Only,1.386,0.693,2078.93,0.0832,road
85,1,centralized,Off-Peak,Central Road + Metro,1.386,0.693,2078.93,0.0832,road
85,1,centralized,Off-Peak,Central Road + Waterbus,1.386,0.693,2078.93,0.0832,road
85,1,centralized,Off-Peak,Central Full Multimodal,1.386,0.693,2078.93,0.0832,road
85,1,centralized,Peak,Central Road Only,3.4649,0.693,2078.93,0.0832,road
85,1,centralized,Peak,Central Road + Metro,3.4649,0.693,2078.93,0.0832,road
85,1,centralized,Peak,Central Road + Waterbus,3.4649,0.693,2078.93,0.0832,road
85,1,centralized,Peak,Central Full Multimodal,3.4649,0.693,2078.93,0.0832,road
86,1,nearest,Off-Peak,Road Only,0.9875,0.4937,1481.21,0.0592,road
86,1,nearest,Off-Peak,Road + Metro,0.9875,0.4937,1481.21,0.0592,road
86,1,nearest,Off-Peak,Road + Waterbus,0.9875,0.4937,1481.21,0.0592,road
86,1,nearest,Off-Peak,Full Multimodal,0.9875,0.4937,1481.21,0.0592,road
86,1,nearest,Peak,Road Only,2.4687,0.4937,1481.21,0.0592,road
86,1,nearest,Peak,Road + Metro,2.4687,0.4937,1481.21,0.0592,road
86,1,nearest,Peak,Road + Waterbus,2.4687,0.4937,1481.21,0.0592,road
86,1,nearest,Peak,Full Multimodal,2.4687,0.4937,1481.21,0.0592,road
86,1,centralized,Off-Peak,Central Road Only,0.9875,0.4937,1481.21,0.0592,road
86,1,centralized,Off-Peak,Central Road + Metro,0.9875,0.4937,1481.21,0.0592,road
86,1,centralized,Off-Peak,Central Road + Waterbus,0.9875,0.4937,1481.21,0.0592,road
86,1,centralized,Off-Peak,Central Full Multimodal,0.9875,0.4937,1481.21,0.0592,road
86,1,centralized,Peak,Central Road Only,2.4687,0.4937,1481.21,0.0592,road
86,1,centralized,Peak,Central Road + Metro,2.4687,0.4937,1481.21,0.0592,road
86,1,centralized,Peak,Central Road + Waterbus,2.4687,0.4937,1481.21,0.0592,road
86,1,centralized,Peak,Central Full Multimodal,2.4687,0.4937,1481.21,0.0592,road
87,2,nearest,Off-Peak,Road Only,1.0157,0.5078,1523.5,0.0609,road
87,2,nearest,Off-Peak,Road + Metro,1.0157,0.5078,1523.5,0.0609,road
87,2,nearest,Off-Peak,Road + Waterbus,1.0157,0.5078,1523.5,0.0609,road
87,2,nearest,Off-Peak,Full Multimodal,1.0157,0.5078,1523.5,0.0609,road
87,2,nearest,Peak,Road Only,2.5392,0.5078,1523.5,0.0609,road
87,2,nearest,Peak,Road + Metro,2.5392,0.5078,1523.5,0.0609,road
87,2,nearest,Peak,Road + Waterbus,2.5392,0.5078,1523.5,0.0609,road
87,2,nearest,Peak,Full Multimodal,2.5392,0.5078,1523.5,0.0609,road
87,1,centralized,Off-Peak,Central Road Only,2.4617,1.2308,3692.48,0.1477,road
87,1,centralized,Off-Peak,Central Road + Metro,2.4617,1.2308,3692.48,0.1477,road
87,1,centralized,Off-Peak,Central Road + Waterbus,2.4617,1.2308,3692.48,0.1477,road
87,1,centralized,Off-Peak,Central Full Multimodal,2.4617,1.2308,3692.48,0.1477,road
87,1,centralized,Peak,Central Road Only,6.1541,1.2308,3692.48,0.1477,road
87,1,centralized,Peak,Central Road + Metro,6.1541,1.2308,3692.48,0.1477,road
87,1,centralized,Peak,Central Road + Waterbus,6.1541,1.2308,3692.48,0.1477,road
87,1,centralized,Peak,Central Full Multimodal,6.1541,1.2308,3692.48,0.1477,road
88,2,nearest,Off-Peak,Road Only,0.8633,0.4317,1295.02,0.0518,road
88,2,nearest,Off-Peak,Road + Metro,0.8633,0.4317,1295.02,0.0518,road
88,2,nearest,Off-Peak,Road + Waterbus,0.8633,0.4317,1295.02,0.0518,road
88,2,nearest,Off-Peak,Full Multimodal,0.8633,0.4317,1295.02,0.0518,road
88,2,nearest,Peak,Road Only,2.1584,0.4317,1295.02,0.0518,road
88,2,nearest,Peak,Road + Metro,2.1584,0.4317,1295.02,0.0518,road
88,2,nearest,Peak,Road + Waterbus,2.1584,0.4317,1295.02,0.0518,road
88,2,nearest,Peak,Full Multimodal,2.1584,0.4317,1295.02,0.0518,road
88,1,centralized,Off-Peak,Central Road Only,2.5479,1.2739,3821.81,0.1529,road
88,1,centralized,Off-Peak,Central Road + Metro,2.5479,1.2739,3821.81,0.1529,road
88,1,centralized,Off-Peak,Central Road + Waterbus,2.5479,1.2739,3821.81,0.1529,road
88,1,centralized,Off-Peak,Central Full Multimodal,2.5479,1.2739,3821.81,0.1529,road
88,1,centralized,Peak,Central Road Only,6.3697,1.2739,3821.81,0.1529,road
88,1,centralized,Peak,Central Road + Metro,6.3697,1.2739,3821.81,0.1529,road
88,1,centralized,Peak,Central Road + Waterbus,6.3697,1.2739,3821.81,0.1529,road
88,1,centralized,Peak,Central Full Multimodal,6.3697,1.2739,3821.81,0.1529,road
89,2,nearest,Off-Peak,Road Only,1.5825,0.7912,2373.71,0.0949,road
89,2,nearest,Off-Peak,Road + Metro,1.5825,0.7912,2373.71,0.0949,road
89,2,nearest,Off-Peak,Road + Waterbus,1.5825,0.7912,2373.71,0.0949,road
89,2,nearest,Off-Peak,Full Multimodal,1.5825,0.7912,2373.71,0.0949,road
89,2,nearest,Peak,Road Only,3.9562,0.7912,2373.71,0.0949,road
89,2,nearest,Peak,Road + Metro,3.9562,0.7912,2373.71,0.0949,road
89,2,nearest,Peak,Road + Waterbus,3.9562,0.7912,2373.71,0.0949,road
89,2,nearest,Peak,Full Multimodal,3.9562,0.7912,2373.71,0.0949,road
89,1,centralized,Off-Peak,Central Road Only,1.2842,0.6421,1926.33,0.0771,road
89,1,centralized,Off-Peak,Central Road + Metro,1.2842,0.6421,1926.33,0.0771,road
89,1,centralized,Off-Peak,Central Road + Waterbus,1.2842,0.6421,1926.33,0.0771,road
89,1,centralized,Off-Peak,Central Full Multimodal,1.2842,0.6421,1926.33,0.0771,road
89,1,centralized,Peak,Central Road Only,3.2106,0.6421,1926.33,0.0771,road
89,1,centralized,Peak,Central Road + Metro,3.2106,0.6421,1926.33,0.0771,road
89,1,centralized,Peak,Central Road + Waterbus,3.2106,0.6421,1926.33,0.0771,road
89,1,centralized,Peak,Central Full Multimodal,3.2106,0.6421,1926.33,0.0771,road
91,2,nearest,Off-Peak,Road Only,0.5706,0.2853,855.94,0.0342,road
91,2,nearest,Off-Peak,Road + Metro,0.5706,0.2853,855.94,0.0342,road
91,2,nearest,Off-Peak,Road + Waterbus,0.5706,0.2853,855.94,0.0342,road
91,2,nearest,Off-Peak,Full Multimodal,0.5706,0.2853,855.94,0.0342,road
91,2,nearest,Peak,Road Only,1.4266,0.2853,855.94,0.0342,road
91,2,nearest,Peak,Road + Metro,1.4266,0.2853,855.94,0.0342,road
91,2,nearest,Peak,Road + Waterbus,1.4266,0.2853,855.94,0.0342,road
91,2,nearest,Peak,Full Multimodal,1.4266,0.2853,855.94,0.0342,road
91,1,centralized,Off-Peak,Central Road Only,1.5229,0.7615,2284.39,0.0914,road
91,1,centralized,Off-Peak,Central Road + Metro,1.5229,0.7615,2284.39,0.0914,road
91,1,centralized,Off-Peak,Central Road + Waterbus,1.5229,0.7615,2284.39,0.0914,road
91,1,centralized,Off-Peak,Central Full Multimodal,1.5229,0.7615,2284.39,0.0914,road
91,1,centralized,Peak,Central Road Only,3.8073,0.7615,2284.39,0.0914,road
91,1,centralized,Peak,Central Road + Metro,3.8073,0.7615,2284.39,0.0914,road
91,1,centralized,Peak,Central Road + Waterbus,3.8073,0.7615,2284.39,0.0914,road
91,1,centralized,Peak,Central Full Multimodal,3.8073,0.7615,2284.39,0.0914,road
92,2,nearest,Off-Peak,Road Only,1.1544,0.5772,1731.62,0.0693,road
92,2,nearest,Off-Peak,Road + Metro,1.1544,0.5772,1731.62,0.0693,road
92,2,nearest,Off-Peak,Road + Waterbus,1.1544,0.5772,1731.62,0.0693,road
92,2,nearest,Off-Peak,Full Multimodal,1.1544,0.5772,1731.62,0.0693,road
92,2,nearest,Peak,Road Only,2.886,0.5772,1731.62,0.0693,road
92,2,nearest,Peak,Road + Metro,2.886,0.5772,1731.62,0.0693,road
92,2,nearest,Peak,Road + Waterbus,2.886,0.5772,1731.62,0.0693,road
92,2,nearest,Peak,Full Multimodal,2.886,0.5772,1731.62,0.0693,road
92,1,centralized,Off-Peak,Central Road Only,2.8752,1.4376,4312.83,0.1725,road
92,1,centralized,Off-Peak,Central Road + Metro,2.8752,1.4376,4312.83,0.1725,road
92,1,centralized,Off-Peak,Central Road + Waterbus,2.8752,1.4376,4312.83,0.1725,road
92,1,centralized,Off-Peak,Central Full Multimodal,2.8752,1.4376,4312.83,0.1725,road
92,1,centralized,Peak,Central Road Only,7.1881,1.4376,4312.83,0.1725,road
92,1,centralized,Peak,Central Road + Metro,7.1881,1.4376,4312.83,0.1725,road
92,1,centralized,Peak,Central Road + Waterbus,7.1881,1.4376,4312.83,0.1725,road
92,1,centralized,Peak,Central Full Multimodal,7.1881,1.4376,4312.83,0.1725,road
93,2,nearest,Off-Peak,Road Only,1.9466,0.9733,2919.94,0.1168,road
93,2,nearest,Off-Peak,Road + Metro,1.9466,0.9733,2919.94,0.1168,road
93,2,nearest,Off-Peak,Road + Waterbus,1.9466,0.9733,2919.94,0.1168,road
93,2,nearest,Off-Peak,Full Multimodal,1.9466,0.9733,2919.94,0.1168,road
93,2,nearest,Peak,Road Only,4.8666,0.9733,2919.94,0.1168,road
93,2,nearest,Peak,Road + Metro,4.8666,0.9733,2919.94,0.1168,road
93,2,nearest,Peak,Road + Waterbus,4.8666,0.9733,2919.94,0.1168,road
93,2,nearest,Peak,Full Multimodal,4.8666,0.9733,2919.94,0.1168,road
93,1,centralized,Off-Peak,Central Road Only,1.7426,0.8713,2613.86,0.1046,road
93,1,centralized,Off-Peak,Central Road + Metro,1.7426,0.8713,2613.86,0.1046,road
93,1,centralized,Off-Peak,Central Road + Waterbus,1.7426,0.8713,2613.86,0.1046,road
93,1,centralized,Off-Peak,Central Full Multimodal,1.7426,0.8713,2613.86,0.1046,road
93,1,centralized,Peak,Central Road Only,4.3564,0.8713,2613.86,0.1046,road
93,1,centralized,Peak,Central Road + Metro,4.3564,0.8713,2613.86,0.1046,road
93,1,centralized,Peak,Central Road + Waterbus,4.3564,0.8713,2613.86,0.1046,road
93,1,centralized,Peak,Central Full Multimodal,4.3564,0.8713,2613.86,0.1046,road
94,2,nearest,Off-Peak,Road Only,1.4233,0.7117,2135.02,0.0854,road
94,2,nearest,Off-Peak,Road + Metro,1.4233,0.7117,2135.02,0.0854,road
94,2,nearest,Off-Peak,Road + Waterbus,1.4233,0.7117,2135.02,0.0854,road
94,2,nearest,Off-Peak,Full Multimodal,1.4233,0.7117,2135.02,0.0854,road
94,2,nearest,Peak,Road Only,3.5584,0.7117,2135.02,0.0854,road
94,2,nearest,Peak,Road + Metro,3.5584,0.7117,2135.02,0.0854,road
94,2,nearest,Peak,Road + Waterbus,3.5584,0.7117,2135.02,0.0854,road
94,2,nearest,Peak,Full Multimodal,3.5584,0.7117,2135.02,0.0854,road
94,1,centralized,Off-Peak,Central Road Only,1.4411,0.7205,2161.61,0.0865,road
94,1,centralized,Off-Peak,Central Road + Metro,1.4411,0.7205,2161.61,0.0865,road
94,1,centralized,Off-Peak,Central Road + Waterbus,1.4411,0.7205,2161.61,0.0865,road
94,1,centralized,Off-Peak,Central Full Multimodal,1.4411,0.7205,2161.61,0.0865,road
94,1,centralized,Peak,Central Road Only,3.6027,0.7205,2161.61,0.0865,road
94,1,centralized,Peak,Central Road + Metro,3.6027,0.7205,2161.61,0.0865,road
94,1,centralized,Peak,Central Road + Waterbus,3.6027,0.7205,2161.61,0.0865,road
94,1,centralized,Peak,Central Full Multimodal,3.6027,0.7205,2161.61,0.0865,road
95,1,nearest,Off-Peak,Road Only,1.2537,0.6268,1880.49,0.0752,road
95,1,nearest,Off-Peak,Road + Metro,1.2537,0.6268,1880.49,0.0752,road
95,1,nearest,Off-Peak,Road + Waterbus,1.2537,0.6268,1880.49,0.0752,road
95,1,nearest,Off-Peak,Full Multimodal,1.2537,0.6268,1880.49,0.0752,road
95,1,nearest,Peak,Road Only,3.1341,0.6268,1880.49,0.0752,road
95,1,nearest,Peak,Road + Metro,3.1341,0.6268,1880.49,0.0752,road
95,1,nearest,Peak,Road + Waterbus,3.1341,0.6268,1880.49,0.0752,road
95,1,nearest,Peak,Full Multimodal,3.1341,0.6268,1880.49,0.0752,road
95,1,centralized,Off-Peak,Central Road Only,1.2537,0.6268,1880.49,0.0752,road
95,1,centralized,Off-Peak,Central Road + Metro,1.2537,0.6268,1880.49,0.0752,road
95,1,centralized,Off-Peak,Central Road + Waterbus,1.2537,0.6268,1880.49,0.0752,road
95,1,centralized,Off-Peak,Central Full Multimodal,1.2537,0.6268,1880.49,0.0752,road
95,1,centralized,Peak,Central Road Only,3.1341,0.6268,1880.49,0.0752,road
95,1,centralized,Peak,Central Road + Metro,3.1341,0.6268,1880.49,0.0752,road
95,1,centralized,Peak,Central Road + Waterbus,3.1341,0.6268,1880.49,0.0752,road
95,1,centralized,Peak,Central Full Multimodal,3.1341,0.6268,1880.49,0.0752,road
96,1,nearest,Off-Peak,Road Only,2.0487,1.0243,3072.99,0.1229,road
96,1,nearest,Off-Peak,Road + Metro,2.0487,1.0243,3072.99,0.1229,road
96,1,nearest,Off-Peak,Road + Waterbus,2.0487,1.0243,3072.99,0.1229,road
96,1,nearest,Off-Peak,Full Multimodal,2.0487,1.0243,3072.99,0.1229,road
96,1,nearest,Peak,Road Only,5.1216,1.0243,3072.99,0.1229,road
96,1,nearest,Peak,Road + Metro,5.1216,1.0243,3072.99,0.1229,road
96,1,nearest,Peak,Road + Waterbus,5.1216,1.0243,3072.99,0.1229,road
96,1,nearest,Peak,Full Multimodal,5.1216,1.0243,3072.99,0.1229,road
96,1,centralized,Off-Peak,Central Road Only,2.0487,1.0243,3072.99,0.1229,road
96,1,centralized,Off-Peak,Central Road + Metro,2.0487,1.0243,3072.99,0.1229,road
96,1,centralized,Off-Peak,Central Road + Waterbus,2.0487,1.0243,3072.99,0.1229,road
96,1,centralized,Off-Peak,Central Full Multimodal,2.0487,1.0243,3072.99,0.1229,road
96,1,centralized,Peak,Central Road Only,5.1216,1.0243,3072.99,0.1229,road
96,1,centralized,Peak,Central Road + Metro,5.1216,1.0243,3072.99,0.1229,road
96,1,centralized,Peak,Central Road + Waterbus,5.1216,1.0243,3072.99,0.1229,road
